Address,LAT,LON
"11291 Harts Rd, Jacksonville, FL, 32218",30.4396633,-81.6583351
"6150 Wiles Rd, Coral Springs, FL, 33067",26.2857695,-80.208776
"959 Prudential Dr, Jacksonville, FL, 32207",30.3183302,-81.6629746
"1100 S Military Trail, Deerfield Beach, FL, 33442",26.3030273,-80.1281813
"5350 NW 88th Ave, Lauderhill, FL, 33351",26.1905761,-80.2675008
"10206 Stonehenge Cir, Boynton Beach, FL, 33437",26.5271187,-80.1499888
"12000 W Sample Rd, Coral Springs, FL, 33065",26.2721459,-80.2875311
"101 Lake Ave, Orlando, FL, 32801",28.5408409,-81.37267949999999
"3378 Mission Lake Dr, Orlando, FL, 32817",28.594194,-81.2416219
"410 Evernia St, West Palm Beach, FL, 33401",26.7110036,-80.0542782
"416 SW 1st Ave, Fort Lauderdale, FL, 33301",26.1173581,-80.1441497
"11001 Old St Augustine Rd, Jacksonville, FL, 32257",30.1777985,-81.5999877
"1650 SW 78th Ave, Plantation, FL, 33324",26.1010539,-80.2518216
"320 W Palmetto Park Rd, Boca Raton, FL, 33432",26.3493561,-80.0929505
"74700 Mills Preserve Cir, Yulee, FL, 32097",30.6149405,-81.650745
"14138 Monterey Pines Dr, Tampa, FL, 33613",28.0756349,-82.4160216
"4800 N Star Ave, Panama City, FL, 32404",30.2357427,-85.5563445
"9009 Western Lake Dr, Jacksonville, FL, 32256",30.2073751,-81.5533473
"125 Via D Este, Delray Beach, FL, 33445",26.4590608,-80.1095751
"555 Lakeview Dr, Coral Springs, FL, 33071",26.235049,-80.29210259999999
"13300 Walsingham Rd, Largo, FL, 33774",27.8798673,-82.8230973
"3900 75th St W, Bradenton, FL, 34209",27.4673413,-82.6395661
"3590 Village Blvd, West Palm Beach, FL, 33407",26.7530013,-80.09204319999999
"1735 Brantley Rd, Fort Myers, FL, 33907",26.5614208,-81.8790412
"10640 Satori Lane, Jacksonville, FL, 32256",30.246221,-81.5384551
"55-75 Fairway Dr, Miami, FL, 33166",25.8086818,-80.2815225
"14505 Westbrook Cir, Bradenton, FL, 34211",27.4349995,-82.39336469999999
"4004 Lake Underhill Rd, Orlando, FL, 32803",28.5336132,-81.334935
"121 N Compass Way, Dania Beach, FL, 33004",26.0523001,-80.1582043
"504 W Grand Central Ave, Tampa, FL, 33606",27.9440805,-82.465058
"384 South West Dexter Circle, Lake City, FL, 32025",30.1810011,-82.6541886
"5205 N Blvd, Tampa, FL, 33603",27.9947764,-82.46681389999999
"31 W Adams St, Jacksonville, FL, 32202",30.3281378,-81.658334
"200 Emerald Ave, Lake Wales, FL, 33853",27.8913812,-81.5867177
"2065 N Highland Ave, Clearwater, FL, 33755",27.995692,-82.775118
"2300 Econ Cir, Orlando, FL, 32817",28.5767399,-81.2567016
"7200 Powers Ave, Jacksonville, FL, 32217",30.2468128,-81.61279139999999
"14200 Colonial Grand Blvd, Orlando, FL, 32837",28.3569695,-81.4209284
"340 SE 3rd St, Miami, FL, 33131",25.7715222,-80.18853279999999
"2540 Roy Hanna Dr S, St Petersburg, FL, 33712",27.7097135,-82.6638206
"3000 NE 6th Ave, Oakland Park, FL, 33334",26.1647216,-80.13771200000001
"11723 Wells Creek Pkwy, Jacksonville, FL, 32256",30.1226234,-81.4954004
"201 S Palm Ave, Sarasota, FL, 34236",27.334004,-82.541741
"400 NE 3rd Ave, Fort Lauderdale, FL, 33301",26.1270547,-80.1402426
"100 Larch Cir NE, Palm Bay, FL, 32905",28.0308443,-80.6459366
"3000 Foxhill Cir, Apopka, FL, 32703",28.6728607,-81.45296119999999
"1600 Hunt Club St, Fort Walton Beach, FL, 32547",30.4312208,-86.66834879999999
"7925 Merrill Rd, Jacksonville, FL, 32277",30.3569294,-81.5628332
"6727 S Lois Ave, Tampa, FL, 33616",27.8707442,-82.51540299999999
"3701 Fountain Mist Dr, Tampa, FL, 33614",28.0054695,-82.5026847
"6465 142nd Ave N, Clearwater, FL, 33760",27.9018943,-82.7269173
"777 NW 155th Ln, Miami, FL, 33169",25.9179307,-80.21409249999999
"3751 Pine Ridge Blvd, Palm Harbor, FL, 34685",28.1055092,-82.6920701
"215 Orange View Ln, Lakeland, FL, 33803",28.0023539,-81.9546962
"5400 Coraci Blvd, Port Orange, FL, 32128",29.1091487,-81.0592629
"10800 Brighton Bay Blvd NE, St Petersburg, FL, 33716",27.8702498,-82.62633919999999
"1120 E Twiggs St, Tampa, FL, 33602",27.9528054,-82.4476902
"9100 Dowden Rd, Orlando, FL, 32827",28.4309055,-81.25812119999999
"9300 Northlake Pkwy, Orlando, FL, 32827",28.4243628,-81.25704569999999
"33870 Blue Star Hwy, Midway, FL, 32343",30.4799424,-84.4168973
"7651 Gate Pkwy, Jacksonville, FL, 32256",30.2409151,-81.5182829
"11500 NW 56th Dr, Coral Springs, FL, 33076",26.2987076,-80.28056459999999
"8245 Omaha Cir, Spring Hill, FL, 34606",28.4514042,-82.5873806
"1780 Welham St, Orlando, FL, 32814",28.5678645,-81.32541909999999
"603 N Dort St, Plant City, FL, 33563",28.0192431,-82.13640649999999
"5000 Solara Cir, Sanford, FL, 32771",28.7882975,-81.3445394
"12401 W Hillsborough Ave, Tampa, FL, 33635",28.0221858,-82.62557869999999
"14059 Riveredge Dr, Tampa, FL, 33637",28.0799837,-82.35599649999999
"7350 NW 4th St, Plantation, FL, 33317",26.125752,-80.2467688
"5909 30th Ave W, Bradenton, FL, 34209",27.4732703,-82.6210152
"993 Spring Cir, Deerfield Beach, FL, 33441",26.3073286,-80.1157922
"4324 W 20th St, Panama City, FL, 32405",30.1852419,-85.7178809
"3409 Pomerol Dr, Wellington, FL, 33414",26.6474679,-80.2136567
"661 E Woolbright Rd, Boynton Beach, FL, 33435",26.5151194,-80.05798899999999
"1820 Sunset Point Rd, Clearwater, FL, 33765",27.9912955,-82.76100819999999
"201 Harbor City Pkwy, Indian Harbour Beach, FL, 32937",28.1396443,-80.5931823
"2054 Riverside Ave, Jacksonville, FL, 32204",30.3103083,-81.681232
"90 NW 29th St, Miami, FL, 33127",25.8035719,-80.19688289999999
"10000 Davis Crk Cir, Orlando, FL, 32832",28.4159707,-81.22098749999999
"12155 US -1, North Palm Beach, FL, 33408",26.8541563,-80.0588775
"790 Harbor Inn Dr, Coral Springs, FL, 33071",26.2411828,-80.2640603
"12900 Broxton Bay Dr, Jacksonville, FL, 32218",30.472459,-81.6389373
"3585-3595 Central Ave, Fort Myers, FL, 33901",26.6111249,-81.8632418
"1251 Ray Charles Blvd, Tampa, FL, 33602",27.9547434,-82.45237879999999
"11500 Myrtlewood Dr, Sanford, FL, 32771",28.7925853,-81.3353432
"11598 Lachlan Ln, Windermere, FL, 34786",28.4518811,-81.5610566
"3000 Marta Cir, Kissimmee, FL, 34741",28.3371696,-81.41244449999999
"12950 SW 127th Ave, Miami, FL, 33186",25.6469989,-80.3994992
"940 Santa Rosa Blvd, Fort Walton Beach, FL, 32548",30.3986811,-86.6310925
"3037 Wind Meadow Dr, Gulf Breeze, FL, 32563",30.3834247,-87.0966141
"895 Broadstone Way, Altamonte Springs, FL, 32714",28.6440886,-81.4106228
"2554 Oak Trail S, Clearwater, FL, 33764",27.9301002,-82.73269119999999
"7320 Broadmoor Dr, New Port Richey, FL, 34653",28.2325565,-82.6945793
"4813 Moncrief Rd, Jacksonville, FL, 32209",30.3694638,-81.68243919999999
"10901 Burnt Mill Rd, Jacksonville, FL, 32256",30.24290019999999,-81.5299217
"3909 Reserve Dr, Tallahassee, FL, 32311",30.43298459999999,-84.2056874
"2835 50th Ave W, Bradenton, FL, 34207",27.4540052,-82.58980919999999
"423 Highway 466, Lady Lake, FL, 32159",28.9196779,-81.9320407
"13890 NE 3rd Ct, North Miami, FL, 33161",25.9027147,-80.1926936
"101 E Romana St, Pensacola, FL, 32502",30.4116422,-87.21310179999999
"3730 Midtown Dr, Tampa, FL, 33607",27.952992,-82.5039323
"10445 Corkscrew Commons Dr, Estero, FL, 33928",26.4331765,-81.78019739999999
"13300 Tanja King Blvd, Orlando, FL, 32828",28.5116317,-81.1533438
"13306 Canopy Grove Dr, Tampa, FL, 33625",28.0659657,-82.56478489999999
"1717 County Rd 220, Fleming Island, FL, 32003",30.0993279,-81.72374370000001
"6400 SW 20th Ave, Gainesville, FL, 32607",29.6390204,-82.4117131
"401 NE Mizner Blvd, Boca Raton, FL, 33432",26.3544553,-80.0842808
"7507 Park Village Dr, Jacksonville, FL, 32256",30.2446399,-81.5156421
"1560 Central Ave N, St Petersburg, FL, 33705",27.7705833,-82.6539143
"1260 NW 95th St, Miami, FL, 33147",25.8612579,-80.2179707
"10972 NW 14th Ave, Miami, FL, 33167",25.8745184,-80.22249149999999
"1441 Brandywine Rd, West Palm Beach, FL, 33409",26.7214895,-80.0934125
"4673 Gardens Park Blvd, Orlando, FL, 32839",28.4976076,-81.4230908
"1450 Tradition Cir, Melbourne, FL, 32901",28.0865295,-80.6257105
"4320 Sunbeam Rd, Jacksonville, FL, 32257",30.2032891,-81.60372029999999
"2570 Ann Rou Rd, Tavares, FL, 32778",28.8279478,-81.70689449999999
"1250 Woodcrest Dr, Daytona Beach, FL, 32114",29.1697503,-81.043317
"4802 SW 34th Pl, Gainesville, FL, 32608",29.621741,-82.3950801
"10955 Moss Park Rd, Orlando, FL, 32832",28.4158461,-81.2260659
"2943 Spring Park Rd, Jacksonville, FL, 32207",30.2940712,-81.625942
"1358 Willett Way, Kissimmee, FL, 34744",28.2694086,-81.3319679
"240 Harmon Ave, Panama City, FL, 32401",30.1502271,-85.65668649999999
"4515 N Rome Ave, Tampa, FL, 33603",27.9840246,-82.4760161
"Portland Avenue, Tallahassee, FL, 32303",30.4775764,-84.3203624
"6857 College Ct, Davie, FL, 33317",26.08853,-80.237991
"3495 Pinewalk Dr N, Margate, FL, 33063",26.2699391,-80.2236384
"8505 Lincoln Cove Dr, Tampa, FL, 33614",28.0267299,-82.4989631
"10771 N Kendall Dr, Miami, FL, 33176",25.6875125,-80.36746140000001
"6820 W Hillsborough Ave, Tampa, FL, 33634",27.9945481,-82.55611789999999
"2323 SW 35th Pl, Gainesville, FL, 32608",29.6180021,-82.3569363
"923 E Lemon St, Lakeland, FL, 33801",28.042616,-81.946292
"3130 N Jog Rd, West Palm Beach, FL, 33411",26.7235748,-80.1491384
"101 E New Hampshire Ave, Deland, FL, 32724",29.0080208,-81.3002891
"4460 Hodges Blvd, Jacksonville, FL, 32224",30.2632474,-81.4679718
"9091 Airway Dr, Pensacola, FL, 32514",30.5260312,-87.2519475
"3060 SW 37th Ave, Miami, FL, 33133",25.7337757,-80.2553999
"2250 McGregor Blvd, Fort Myers, FL, 33901",26.6367678,-81.8778912
"1906 Griffin Rd, Lakeland, FL, 33810",28.07867,-81.98716399999999
"730 Old Coachman Rd., Clearwater, FL, 33765",27.9732396,-82.7352621
"797 Teague Trail, Lady Lake, FL, 32159",28.9329052,-81.9252446
"6101 Raleigh St, Orlando, FL, 32835",28.5292612,-81.46566109999999
"7785 Branchwood Ln, Winter Park, FL, 32792",28.6156257,-81.2818206
"1561 Stonehaven Dr, Boynton Beach, FL, 33436",26.520803,-80.095294
"5950 SW 20th Ave, Gainesville, FL, 32607",29.6416209,-82.4062398
"318 Monks Ct, Lake Mary, FL, 32746",28.7499716,-81.346473
"400 N Rome Ave, Tampa, FL, 33606",27.94799,-82.4778986
"4854 Fishermans Dr, Coconut Creek, FL, 33063",26.2704932,-80.19159359999999
"1501 Coral Ridge Dr, Coral Springs, FL, 33071",26.2519422,-80.28056459999999
"7960 Pine Crossing Cir, Orlando, FL, 32807",28.5449569,-81.2801004
"5934 Premier Way, Naples, FL, 34109",26.2133316,-81.7898105
"1030 Douglas Ave, Altamonte Springs, FL, 32714",28.6854798,-81.3907395
"11856 Reedy Creek Dr, Orlando, FL, 32836",28.3930878,-81.50649229999999
"17101 N Bay Rd, Sunny Isles Beach, FL, 33160",25.9335848,-80.12522349999999
"2350 Phillips Rd, Tallahassee, FL, 32308",30.4595662,-84.24393189999999
"7607 W Atlantic Ave, Delray Beach, FL, 33446",26.4554623,-80.1655778
"1717 Holden Ave, Orlando, FL, 32839",28.4951947,-81.40214019999999
"10207 Dwell Ct, Orlando, FL, 32832",28.381923,-81.2427191
"5284 Emma Grace Dr, Panama City, FL, 32404",30.2385959,-85.56874839999999
"5583 Gatlin Ave, Orlando, FL, 32812",28.4960168,-81.312778
"8024 Cumberland Park Dr, Orlando, FL, 32821",28.3797769,-81.4848785
"2650 69th Terrace, Vero Beach, FL, 32966",27.6482598,-80.46950129999999
"101 SE Coast St, Lake Worth Beach, FL, 33460",26.6143669,-80.0591677
"895 Wymore Rd, Altamonte Springs, FL, 32714",28.6439199,-81.3891597
"2980 Grandeville Cir, Oviedo, FL, 32765",28.6227721,-81.2099257
"1800 W 1st St, Sanford, FL, 32771",28.8144438,-81.286981
"801 Bella Verde Ter, Sanford, FL, 32771",28.8050696,-81.3448045
"700 SW 62nd Blvd, Gainesville, FL, 32607",29.645818,-82.40291540000001
"3450 NW 85th Ct, Doral, FL, 33122",25.8058316,-80.33403750000001
"3520 Cleveland Heights Blvd, Lakeland, FL, 33803",27.9995971,-81.94772970000001
"8049 Stillwater Ct, North Fort Myers, FL, 33903",26.6633232,-81.8920313
"3515 Delaney Dr, Melbourne, FL, 32934",28.1607405,-80.67357319999999
"8520 SW 107th Ave, Miami, FL, 33173",25.6890926,-80.36620080000002
"730 SW 78th Ave, Plantation, FL, 33324",26.1109047,-80.25429620000001
"3516 Coronado Dr, Sarasota, FL, 34231",27.2799283,-82.49997809999999
"7740 Plantation Bay Dr, Jacksonville, FL, 32244",30.20488379999999,-81.75267989999999
"4341 Summit Creek Blvd, Orlando, FL, 32837",28.3748841,-81.42826319999999
"5097 Conservation Cir, Pace, FL, 32571",30.630722,-87.169995
"7501 Ulmerton Rd, Largo, FL, 33771",27.8959876,-82.7417943
"10500 NW 74th St, Doral, FL, 33178",25.8398067,-80.36795289999999
"1885 Shore Dr S, South Pasadena, FL, 33707",27.7483991,-82.73558849999999
"3733 N Goldenrod Rd, Winter Park, FL, 32792",28.5946595,-81.2852333
"88 SE Hancock St, Stuart, FL, 34994",27.1816502,-80.2528808
"1700 Woodlake Dr NE, Palm Bay, FL, 32905",28.0379857,-80.6070354
"3680 Avalon Park East Blvd, Orlando, FL, 32828",28.5115907,-81.1543123
"6175 Reflections Blvd, Lantana, FL, 33462",26.5850939,-80.0877137
"6306 S MacDill Ave, Tampa, FL, 33611",27.8758746,-82.4908215
"9104 Canopy Oak Ln, Riverview, FL, 33578",27.8963348,-82.3536232
"13081 SW 242nd St, Princeton, FL, 33032",25.5428288,-80.4042437
"1025 S Beach St, Daytona Beach, FL, 32114",29.1939635,-81.01089499999999
"1502 Marsh Cove Ct, Tampa, FL, 33619",27.9351713,-82.3485786
"2250 Bluff Oak Way, Tallahassee, FL, 32311",30.4172256,-84.231749
"5122 SE Lisbon Cir, Stuart, FL, 34997",27.143749,-80.2089716
"2120 Village Park Rd, Plant City, FL, 33563",28.0232315,-82.1023795
"100 NW 9th Terrace, Hallandale Beach, FL, 33009",25.9859922,-80.16017099999999
"9201 Nelson Park Cir, Orlando, FL, 32817",28.5745412,-81.2574636
"270 Altamonte Bay Club Cir, Altamonte Springs, FL, 32701",28.659378,-81.3774043
"220 S Semoran Blvd, Winter Park, FL, 32792",28.5949656,-81.3093389
"8485 Hammocks Blvd, Miami, FL, 33193",25.6834772,-80.4368605
"3435 S Orange Ave, Orlando, FL, 32806",28.505062,-81.37435459999999
"7528 Arlington Expy, Jacksonville, FL, 32211",30.3263849,-81.58117089999999
"1501 Shepherd Rd, Lakeland, FL, 33811",27.9409338,-81.9814985
"5102 Belmere Pkwy, Tampa, FL, 33624",28.0835768,-82.5310737
"4301 Creighton Rd, Pensacola, FL, 32504",30.4932762,-87.16566159999999
"2800 NW 44th St, Oakland Park, FL, 33309",26.17997,-80.1807948
"1240 Winter Garden Vineland Rd, Winter Garden, FL, 34787",28.5461861,-81.5894161
"7740 Southside Blvd, Jacksonville, FL, 32256",30.2305359,-81.5584001
"6600 Main St, Miami Lakes, FL, 33014",25.9125406,-80.3074185
"4950 Richard St, Jacksonville, FL, 32207",30.2697816,-81.61759359999999
"3902 E Silver Springs Blvd, Ocala, FL, 34470",29.19937,-82.0823558
"190 N Old Corry Field Rd, Pensacola, FL, 32507",30.4110626,-87.27444779999999
"275 John Knox Rd, Tallahassee, FL, 32303",30.4723678,-84.28325269999999
"4550 47th St W, Bradenton, FL, 34210",27.4602109,-82.60872830000001
"1020 Capri Isles Blvd, Venice, FL, 34292",27.1143757,-82.409797
"14768 Enclave Lakes Dr, Delray Beach, FL, 33484",26.4566655,-80.129599
"13841 SW 90th Ave, Miami, FL, 33176",25.6395705,-80.33787339999999
"125 NE 32nd St, Miami, FL, 33137",25.8068652,-80.1925251
"1521 Lakefront Dr, Sarasota, FL, 34240",27.3634173,-82.41603789999999
"4500 Baymeadows Rd, Jacksonville, FL, 32217",30.2189071,-81.60577579999999
"1601 SW 27th Ave, Ocala, FL, 34471",29.17244389999999,-82.1669441
"1201 Seminole Blvd, Largo, FL, 33770",27.905494,-82.7847796
"3515 SW 39th Blvd, Gainesville, FL, 32608",29.6171854,-82.3754767
"1620 Bartram Rd, Jacksonville, FL, 32207",30.3118409,-81.6030299
"375 Summer Cypress Cove, Longwood, FL, 32750",28.68432,-81.3385522
"6161 Memorial Hwy, Tampa, FL, 33615",27.9908651,-82.573066
"5885 Edenfield Rd, Jacksonville, FL, 32277",30.3825317,-81.6014524
"5115 N Socrum Loop Rd, Lakeland, FL, 33809",28.1062826,-81.9471735
"3240 SW 34th St, Ocala, FL, 34474",29.1524743,-82.1735302
"1980 Lake Fountain Dr, Orlando, FL, 32839",28.4876992,-81.4038577
"1600 Old Bainbridge Rd, Tallahassee, FL, 32303",30.4600809,-84.2986418
"907 Tidewater Ln, Longwood, FL, 32750",28.6914817,-81.32912379999999
"10450 SW City Center Blvd, Pembroke Pines, FL, 33025",26.0058158,-80.2871105
"200 Village Pl, Davenport, FL, 33896",28.2489148,-81.58314639999999
"1701 N Central Ave, Kissimmee, FL, 34741",28.3076326,-81.4067774
"7925 W 2nd Ct, Hialeah, FL, 33014",25.8950517,-80.2884019
"8433 Southside Blvd, Jacksonville, FL, 32256",30.2127287,-81.549453
"9950 Elan Cir, Orlando, FL, 32836",28.3919512,-81.50207569999999
"11200 Biscayne Blvd, Miami, FL, 33181",25.879544,-80.1682287
"525 Loyola Cir, Orlando, FL, 32828",28.5579015,-81.16717009999999
"2705 Bosque Cir, Melbourne, FL, 32940",28.2124618,-80.670698
"917 Country Club Park, DeLand, FL, 32724",29.0127047,-81.28732509999999
"1427 SE 8th Ave, Deerfield Beach, FL, 33441",26.2983828,-80.0930814
"20 W Hwy 4, Century, FL, 32535",30.9806548,-87.2561719
"6307 N Nebraska Ave, Tampa, FL, 33604",28.0054547,-82.45112519999999
"2450 Hartwell Ave, Sanford, FL, 32771",28.7885794,-81.28096049999999
"5724 Byron Anthony Pl, Sanford, FL, 32771",28.8039292,-81.3494807
"2021 N Lemans Blvd, Tampa, FL, 33607",27.9612672,-82.5116534
"301 Belcher Rd N, Largo, FL, 33771",27.9186121,-82.7472587
"7101 Wilson Blvd, Jacksonville, FL, 32210",30.271057,-81.7614832
"8050 103rd St, Jacksonville, FL, 32210",30.2466841,-81.7832341
"1730 Savona Point Circle, Cape Coral, FL, 33914",26.58293,-82.0117389
"3801 9th Ave N, St. Petersburg, FL, 33713",27.7815725,-82.6852589
"220 Belgian Dr, West Melbourne, FL, 32904",28.0831154,-80.7017547
"4894 Alora Isles Dr, West Palm Beach, FL, 33417",26.7137881,-80.1169467
"100 Seabreeze Blvd, Daytona Beach, FL, 32118",29.2328099,-81.0187842
"4860 Sand Stone Ln, West Palm Beach, FL, 33417",26.7444408,-80.11567219999999
"1529-C NE 39th Ave, Ocala, FL, 34470",29.2024333,-82.08237559999999
"11400 4th St N, St Petersburg, FL, 33716",27.8766897,-82.6409238
"1569 NW 17th Ave, Miami, FL, 33125",25.789412,-80.2229381
"927 Siesta Key Blvd, Deerfield Beach, FL, 33441",26.3099208,-80.1158779
"5611 NW 112th Ave, Miami, FL, 33178",25.8380117,-80.3793328
"3435 SW 20th St, Ocala, FL, 34474",29.1694445,-82.17833279999999
"209 Chandler St, Cape Canaveral, FL, 32920",28.3931085,-80.6011301
"11701 Heritage Estates Ave, Orlando, FL, 32825",28.5292217,-81.210227
"4101 Mahogany Dr, Boynton Beach, FL, 33436",26.5479377,-80.0936487
"2700 Summershine St, Land O' Lakes, FL, 34638",28.1957314,-82.5001896
"5762 Folkstone Ln, Orlando, FL, 32822",28.5180693,-81.3077912
"3780 Nw 24th Blvd, Gainesville, FL, 32605",29.6874569,-82.3581248
"9310 Valleyview Ln, Port Richey, FL, 34668",28.2912761,-82.7053742
"8449 Aiken Ct, Tampa, FL, 33615",28.0272319,-82.5740821
"4200 NW 107th Ave, Doral, FL, 33178",25.8129863,-80.36991019999999
"3622 Coral Way, Miami, FL, 33145",25.7495657,-80.25264829999999
"9404 NW 49th Pl, Sunrise, FL, 33351",26.1857594,-80.2773136
"24555 US-331, Santa Rosa Beach, FL, 32459",30.38359659999999,-86.1760207
"8150 NW 53rd St, Doral, FL, 33166",25.8212866,-80.3295632
"1900 Sans Souci Blvd, North Miami, FL, 33181",25.8869766,-80.1587983
"12755 SW 136th St, Miami, FL, 33186",25.6423395,-80.3996131
"3149 Landtree Pl, Orlando, FL, 32812",28.5072543,-81.3299712
"10801 Heather Ridge Cir, Orlando, FL, 32817",28.5994546,-81.22963779999999
"7861 Reflection Cove Dr, Fort Myers, FL, 33907",26.5429348,-81.8826559
"2004 98 Palms Blvd, Destin, FL, 32541",30.3909039,-86.47911719999999
"3550 Lake Center Dr, Mt Dora, FL, 32757",28.8132434,-81.6795209
"1500 Seagull Dr, Palm Harbor, FL, 34685",28.0684989,-82.7070608
"1431 W 9 Mile Rd, Pensacola, FL, 32534",30.5324784,-87.29891429999999
"4100 Rio Grande Ave, Orlando, FL, 32839",28.5009446,-81.40145319999999
"5791 N University Club Blvd, Jacksonville, FL, 32277",30.3783691,-81.60443149999999
"2900 SW 28th Ln, Miami, FL, 33133",25.7394863,-80.2405307
"12112 Sugarloaf Key St, Tampa, FL, 33626",28.0601514,-82.6257214
"6413 Ashborough Ct, Milton, FL, 32570",30.6654561,-87.0539952
"9141 W Commercial Blvd, Tamarac, FL, 33351",26.1943175,-80.27281359999999
"5501 SW 11th St, Margate, FL, 33068",26.2137337,-80.2024984
"2375 NE 173rd St, North Miami Beach, FL, 33160",25.9367128,-80.15280159999999
"8134 Colonial Village Dr, Tampa, FL, 33625",28.0741505,-82.580918
"1520 E Fletcher Ave, Tampa, FL, 33612",28.0697082,-82.4404066
"1505 Fort Clarke Blvd, Gainesville, FL, 32606",29.6704832,-82.433388
"12702 University Club Dr, Tampa, FL, 33612",28.062867,-82.43399579999999
"6308 Panther Ln, Fort Myers, FL, 33919",26.5440474,-81.8996975
"4301 Urbana Dr, Orlando, FL, 32837",28.3659667,-81.4294436
"5001 Bridge St, Tampa, FL, 33611",27.8903551,-82.5300202
"7910 West Dr, North Bay Village, FL, 33141",25.8500204,-80.1601921
"3201 Huntington Pl Dr, Sarasota, FL, 34237",27.3479171,-82.5013314
"2681 University Blvd N, Jacksonville, FL, 32211",30.3491152,-81.6000803
"150 SW 91st Ave, Plantation, FL, 33324",26.1198599,-80.267675
"750 N Orange Ave, Orlando, FL, 32801",28.5538283,-81.3804123
"2190 S Palmetto Ave, South Daytona, FL, 32119",29.1707742,-80.9998627
"4400 NW 79th Ave, Doral, FL, 33166",25.8135946,-80.3261849
"1001 Shoreview Dr, Orlando, FL, 32807",28.5596199,-81.3139765
"3501 S Blair Stone Rd, Tallahassee, FL, 32301",30.4031733,-84.242085
"1595 Marden Ridge Loop, Apopka, FL, 32703",28.656204,-81.527414
"2915 NW 60th Ave, Sunrise, FL, 33313",26.1617442,-80.233177
"2959 Apalachee Pkwy, Tallahassee, FL, 32301",30.4264585,-84.23004069999999
"3500 Creighton Rd, Pensacola, FL, 32504",30.5007643,-87.1793678
"10131 Soltura Dr, Fort Myers, FL, 33905",26.627359,-81.7914594
"7300 W Irlo Bronson Memorial Hwy, Kissimmee, FL, 34747",28.3323547,-81.57763609999999
"8818 SW 72nd ST, Miami, FL, 33173",25.7011384,-80.33628070000002
"211 Caroline St, Cape Canaveral, FL, 32920",28.3916971,-80.6019819
"11100 Heron Bay Blvd, Coral Springs, FL, 33076",26.3090883,-80.27742940000002
"1220 NE 24th St, Wilton Manors, FL, 33305",26.1561848,-80.1306458
"500 N Congress Ave, Delray Beach, FL, 33445",26.4723637,-80.09491419999999
"13930 Spector Rd, Lithia, FL, 33547",27.8513467,-82.25693489999999
"8201 SW 152nd Ave Cir, Miami, FL, 33193",25.6886535,-80.44061230000001
"1100 Pippin Dr, Mary Esther, FL, 32569",30.4097212,-86.76320199999999
"570 Christina Dr, Royal Palm Beach, FL, 33414",26.6680907,-80.20598679999999
"5000 S Himes Ave, Tampa, FL, 33611",27.8920807,-82.5013737
"2468 13th Ave N, St Petersburg, FL, 33713",27.7840335,-82.66619229999999
"7500 Omni Ln, Fort Myers, FL, 33905",26.6348732,-81.7908341
"649 Cannon Ridge Dr, Orlando, FL, 32818",28.5509176,-81.4876235
"5880 SW 74th Terrace, Miami, FL, 33143",25.7017419,-80.2889429
"25011 SW 130th Ave, Princeton, FL, 33032",25.5349627,-80.4034276
"509 77th Ave N, St Petersburg, FL, 33702",27.844035,-82.6401887
"3017 Clementine Ct, Sarasota, FL, 34240",27.340637,-82.4415835
"600 Victory Garden Dr, Tallahassee, FL, 32301",30.4373182,-84.24173040000001
"50 Pine Shadow Pkwy, Ponte Vedra Beach, FL, 32081",30.1049934,-81.4394437
"500 N Wickham Rd, Melbourne, FL, 32935",28.1147011,-80.67395859999999
"4235 Marsh Landing Blvd, Jacksonville Beach, FL, 32250",30.2534095,-81.3993922
"1700 S State Rd 7, North Lauderdale, FL, 33068",26.2038258,-80.2025439
"1600 Island Shores Dr, Greenacres, FL, 33413",26.6363063,-80.14739399999999
"700 Cocoanut Ave, Sarasota, FL, 34236",27.3419068,-82.5442005
"2121 S Hiawassee Rd, Orlando, FL, 32835",28.5178357,-81.4783022
"4929 Skyway Dr, Jacksonville, FL, 32246",30.254254,-81.552742
"2423 Areca Palm Dr, Apopka, FL, 32703",28.6491931,-81.54728
"3202 W 9 Mile Rd, Pensacola, FL, 32534",30.5353465,-87.3314202
"5170 Collins Rd, Jacksonville, FL, 32244",30.1936769,-81.7194873
"6910 W Waters Ave, Tampa, FL, 33634",28.0242373,-82.5579794
"1515 Eden Isle Blvd NE, St. Petersburg, FL, 33704",27.8048549,-82.61339389999999
"1721 SE 17th St, Fort Lauderdale, FL, 33316",26.1018198,-80.123841
"5015 Mina Cir, Fort Myers, FL, 33905",26.6169574,-81.8097406
"400 Sandpiper Ln, Casselberry, FL, 32707",28.6637703,-81.33686879999999
"4060 Dancing Cloud Ct, Destin, FL, 32541",30.3923398,-86.4600778
"7130 Okeechobee Blvd, West Palm Beach, FL, 33411",26.7068286,-80.1592989
"14179 Georgian Cir, Fort Myers, FL, 33912",26.538057,-81.8285842
"240 Whispering Oaks Ct, Orange City, FL, 32763",28.93825199999999,-81.2969569
"8530 SW 1st St, Pembroke Pines, FL, 33025",26.0068278,-80.2561772
"5942 Winegard Rd, Orlando, FL, 32809",28.4710758,-81.3833528
"14619 Casita Rdg, Winter Garden, FL, 34787",28.4292334,-81.619563
"3201 3rd Ave N, St. Petersburg, FL, 33713",27.7752023,-82.6770128
